news_source,is_title,text,topic,date,link,medium,labels
Daily Mail,0,'If it is a random attack by a stranger then it is extremely worrying for everyone who lives around here.,crime,2021-09-23T20:11:32+0100,https://www.dailymail.co.uk/news/article-10022515/Man-38-arrested-suspicion-murdering-Sabina-Nessa.html?ito=social-facebook,article,0.7508045434951782
Sky News,0,"The world's rich nations must help vaccinate the poorest nations or else they will face a continual cycle of economic shocks and restrictions in the face of new variants, the OECD's chief economist has said",corona,2021-12-01T12:30:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fhelp-vaccinate-poor-countries-or-face-more-new-variant-shocks-rich-economies-told-12483692&h=AT2XoBi38fc0heIh99G6D_9wReaNqh5-CPhmi6IMqpO8vz8t5ahvHFqSxOTuzJsikGhzlpB3lo0moTa9N0Du-i7bb2Xx0a2N6zZ-YJXCaNK3hnoCFfg3rabgX_pdP3dEXlV0_HTAGN07Af7kslZ5&s=1,fb_post,0.4479919373989105
Sky News,0,"Colin Pitchfork, who was the first man convicted of murder on the basis of DNA evidence, was jailed for life in 1988 for strangling 15-year-olds Lynda Mann and Dawn Ashworth in Leicestershire in 1983 and 1986",crime,2021-06-07T16:30:06+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcolin-pitchfork-first-man-convicted-of-murder-on-dna-evidence-can-be-freed-from-jail-says-parole-board-12327019&h=AT2JIFmsWF8Kt_yZ4NL7cu50uRopzn4gJMvhQhNHx7ZCIQr3ig-XJ0Gg-LmoCo0m5uUOjwoI5LY8_grHnnsSUck6OrKcN6mMCAcn1DDZj9iI4RWS6NPSSJOIQ4t9xIDd66menLj7ZyA1SUcxKfj5&s=1,fb_post,0.051862820982933
BBC News,0,"So, what could this all mean for your wallet? #CutThroughTheNoise",corona,2021-10-22T17:00:22+0000,https://www.facebook.com/bbcnews/videos/335637158320647/,fb_post,0.768360435962677
Daily Mail,0,"Elaine, who also gave evidence at Tustin's trial, added: 'I pressed the bell and said if the prison officers didn't get her out then I'd be staying there a long time.'",crime,2021-12-04T23:05:24+0000,https://www.dailymail.co.uk/news/article-10275829/Stepmother-tortured-killed-Arthur-Labinjo-Hughes-NEVER-mentioned-cellmate-says.html?ito=social-facebook,article,0.5412479639053345
Daily Mail,0,And that was the last conversation I ever had with her.',corona,2021-09-23T19:27:23+0100,https://www.dailymail.co.uk/news/article-10022063/Woman-20-dies-COVID-Idaho-hospital.html?ito=social-facebook,article,0.6733253002166748
Daily Mail,0,It became synonymous with 'neckbeard' and 'nice guy' stereotypes.,corona,2021-09-22T16:02:34+0100,https://www.dailymail.co.uk/tvshowbiz/article-10017405/Freaks-Geeks-alum-Fedora-Guy-Jerry-Messing-partially-paralyzed-amid-battle-COVID-19.html?ito=social-facebook,article,0.7373763918876648
BBC News,0,People wanting to see the ball drop this year will have to show proof of full vaccination or a negative Covid test if exempt.,corona,2021-11-17T04:45:00+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.bbc.com%2Fnews%2Fworld-us-canada-59315168%3Fxtor%3DAL-72-%255Bpartner%255D-%255Bbbc.news.twitter%255D-%255Bheadline%255D-%255Bnews%255D-%255Bbizdev%255D-%255Bisapi%255D%26at_medium%3Dcustom7%26at_custom4%3DFAB18B54-4748-11EC-95A4-2ABB4744363C%26at_custom3%3D%2540BBCWorld%26at_custom2%3Dtwitter%26at_campaign%3D64%26at_custom1%3D%255Bpost%2Btype%255D&h=AT2T-khMB8CNlYoZRGBesNLti6jeT8noTv9VS_e3fwCBcLsrVLcWWtz4vJ2xfpaV6Mvse3-e5bEOebXWo4mhu4qmWteAsv7R3Sr_D9WPw0LppHFAdE59R41pRV50i9df03h-EA9Mg2eDff6ItAJT&s=1,fb_post,0.2654291987419128
Sky News,1,"COVID-19: UK records 35,693 new cases and 207 more coronavirus-related deaths, daily figures show",corona,2021-09-01T19:15:59+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-uk-records-35693-new-cases-and-207-more-coronavirus-related-deaths-daily-figures-show-12396793&h=AT0y4bG7uBXlUXDALIIqH3F4dAfHxVrl16FMRjOgSIgMTzPLxzWgIT7_FeLJOFwPX74maFJPMQ9HQrg_qM6cbNICwhhg741qHhdD8fwJcMv7tKBeuERrwbSJSANd2tnVPsJgRI4RYnwJtyoJ0Sqp&s=1,fb_post,0.1649234294891357
BBC News,1,The showdown over Covid-19 mandates,corona,2021-09-28T21:00:00+0000,https://www.facebook.com/bbcnews/videos/2031898900294198/,fb_post,0.3166969716548919
Metro,0,Tests are checked for reliability in experiments before they are approved.,corona,2021-03-26T13:06:00+0000,https://metro.co.uk/2021/03/26/fact-check-oranges-cant-test-positive-for-covid-14309984/,article,0.3636654019355774
BBC News,0,"North Korea attempted to steal Covid-19 vaccine technology from US pharmaceutical company Pfizer, South Korean intelligence officials have claimed.",corona,2021-02-16T12:31:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.bbc.co.uk%2Fnews%2Ftechnology-56084575&h=AT0-NPu4ozbxa5v8O56DgIWiMMs5IdlceunjTzODYU8CtD0cqSXfOSzt7boIykj8eh0Fcnv5ppK5bswJWiN6saAFkfTLdxOXOcyq2OjKdDOYpAettFDeirQ1fWnKh1HXKAtnRMdTrVUFDO790jKc&s=1,fb_post,0.2959157824516296
Metro,0,BREAKING,corona,2021-11-19T14:11:36+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F11%2F19%2Fcovid-vaccine-us-fda-clears-pfizer-and-moderna-booster-for-all-adults-15632349%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT3cbMFHCXOy0jlxzFPDeZWD_DCfVeWBnUt1ABySs3ZcFoQSpkIjziWsNKuiNsxk54o2-FJjxlMmGzFDlfEIO9GhfSWdmp_pp0CzyKaESWS33A9VmjomfjO06JJmMYNcqJ-j2wS5vCUsY_1JOrop&s=1,fb_post,0.616446316242218
BBC News,0,"A week after three men were found guilty of murdering Ahmaud Arbery, find out what his killing, and the outcry it sparked throughout his community, reveals about racism in America.",crime,2021-12-02T17:00:20+0000,https://www.facebook.com/bbcnews/videos/655210315472342/,fb_post,0.5252668261528015
BBC News,1,Disrupting County Lines in Kent,crime,2021-05-16T20:08:21+0000,https://www.facebook.com/bbcnews/videos/206491081308670/,fb_post,0.5222987532615662
Daily Mail,0,"Sabina Ness, Sarah Everard, Bibaa Henry, Nicole Smallman.",crime,2021-09-23T20:11:32+0100,https://www.dailymail.co.uk/news/article-10022515/Man-38-arrested-suspicion-murdering-Sabina-Nessa.html?ito=social-facebook,article,0.1871267557144165
Sky News,0,Read more 🔽,corona,2021-03-11T08:00:34+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-three-quarters-of-european-countries-see-coronavirus-cases-rise-12241884&h=AT2eZbJdhgJEWUKsi7qb2ZGp5had_kcX_EJFo6NcaNzv3yIgFCwks3g6KPhn6g9dCbB-9SjB9vC1Enw7rnL68y06WE4ETmcNM62CPFYLgIfBzLnMqpcix0yfdRUWB4sVlPluarWLttL0KGZQvi8C&s=1,fb_post,0.8753032684326172
Sky News,0,"""Many thousands of people develop blood clots annually in the EU for different reasons.",corona,2021-03-15T23:51:00+0000,https://news.sky.com/story/covid-19-germany-suspends-oxford-astrazeneca-coronavirus-vaccine-amid-blood-clot-concerns-12246936,article,0.3
Metro,0,"June 21 has been earmarked as the day ‘normality’ can return, with all restrictions being lifted in Prime Minister Boris Johnson’s roadmap out of lockdown.",corona,2021-06-08T09:48:00+0000,https://metro.co.uk/2021/06/08/richard-madeley-clashes-with-dr-hilary-again-over-lockdown-restrictions-14735113/?ito=facebook|social|metroukfacebook,article,0.3956966996192932
Daily Mail,0,"He was still able to talk, she said.",crime,2021-09-23T20:47:53+0100,https://www.dailymail.co.uk/news/article-10022601/Multiple-people-injured-mass-shooting-Kroger-store-Memphis.html?ito=social-facebook,article,0.6305322051048279
Sky News,0,Get more on this story: https://trib.al/iCeVmI9,crime,2021-11-03T21:15:00+0000,https://www.facebook.com/skynews/videos/2052900711525562/,fb_post,0.3876799941062927
BBC News,0,Travellers have complained of having to queue for up to seven hours because of new Covid measures at border control.,corona,2021-03-01T17:59:00+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.bbc.co.uk%2Fnews%2Fbusiness-56209431&h=AT3zT8CmLEwduB7fDAjV0b9Dg-438gyvxaF6Us0NX-o1ffovjJzEWCt09hAf91mx75V_0fao79WVz4ZClWN4_okrhYR30WSV8pvqtnmM_YBVyVukbJ7b_Tkrftk_dup7g073NT8cddZKNOM1ecQd&s=1,fb_post,0.3699750900268554
Daily Mail,1,Evil stepmother who murdered little Arthur refuses to come into court for sentencing,crime,2021-12-03T12:45:10+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.dailymail.co.uk%2Fnews%2Farticle-10271303%2FArthurs-monster-stepmother-REFUSES-face-justice.html%3Fito%3Dsocial-facebook&h=AT2NTGjbAQ1Z8DE7GO3wFx9IkZ8XBsFxBr2vBdiYge3CurtebxFlzMWPNR8ucHuQQFkte3MajDYUjzULumjNySGBBt0coBYlKkTe-vuwy5K-s4q7ZtCAt4LGiX2DPjKn2xmMr0bPan_L8mm2m7iL&s=1,fb_post,0.2786227464675903
Sky News,0,"It follows criticism by pilots of the ""ludicrously cautious"" travel restrictions which they say has caused the UK's aviation industry to be ""the hardest hit in Europe"".",corona,2021-06-20T21:59:00+0000,https://news.sky.com/story/covid-19-pilots-criticise-ludicrously-cautious-travel-rules-and-claim-uk-aviation-sector-is-now-hardest-hit-in-europe-12336758,article,0.5963314771652222
BBC News,1,Sri Lankan shaman dies of Covid after touting cure,corona,2021-09-24T03:02:09+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3AI1BAI&h=AT0UetdSY0lviixRjK9upLhuAOuDR108fmolMHLUkEggdmU_vKjkIkYRy7WU4-7hqNTAPd5fO9pHljbG-CZkvKn_4u4xtOoNMkbMo7gPV43uxU4PBfI3m7oGxuozUnEwOxKpL3MBj3vIVkD290Dc&s=1,fb_post,0.2041448950767517
BBC News,1,Lamborghini's profits soar during Covid,corona,2021-03-20T06:01:22+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.bbc.co.uk%2Fnews%2Fbusiness-56452474&h=AT0D_cC-LRNhqrCeDhMmrcD-90_2jkuaqcxALS8jjkKgn_IQj0EIw5I9CjDhR2sh8bVYzMvB60Yv9FEK5COLn5BeNZC8SkY5pq9Gj19vwHDlHJtTjRLYSLH_H2khH3EbcVgtiYT0EVYlHxp2DDdP&s=1,fb_post,0.3209817409515381
Sky News,0,Engineers are still trying to work out the cause of the collapse and a specialist investigator has been assigned to the case,crime,2021-06-20T22:00:53+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fbelgium-five-people-killed-after-school-building-site-collapses-in-antwerp-12336854&h=AT2fZsAh3fdaReB3NSo6BfbBWiIoutjUvxhOGfqdYEgWK-hkPzwllZfbeB5aQsqMoezjhZpdocWq_CG7SeJUm7xWdWOCh2Vji_dt_2nE0_aEeRF8C2hMHjXs0Wqu5txmitxgDOiPC1cFCU4x-Aqf&s=1,fb_post,0.3128379583358764
Daily Mail,1,"Pair are charged with killing woman, 24, with Down's syndrome by neglect",crime,2021-03-24T09:45:08+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Ftrib.al%2F7PAOM5X&h=AT2YhaM12cj79rnAWHz8cA_KQ4CiITgKyU2VPaOvLLAoOFYeDM81hsuhJhIAgsJkuRFO8rHqiXjPlZP2VMtxmyGexrQeM7f1YmNSxzCYS2sH1Edvy7adA_zWSPY9grwzXtkjkceOB7_jAJqrKJcU&s=1,fb_post,0.116347536444664
BBC News,0,"Organisers of outdoor events for more than 5,000 people and indoor events for more than 2,000 have to apply for permission to go ahead.",corona,2021-08-17T13:55:48+0000,https://www.bbc.com/news/explainers-52646738,article,0.2358746826648712
Sky News,0,"The Greater Manchester mayor has said the Scottish first minister was ""discourteous"" and ""insulting"" to announce the new #COVID19 restrictions on Friday without any prior warning",corona,2021-06-21T16:30:33+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-nicola-sturgeon-accuses-andy-burnham-of-generating-spat-with-her-over-greater-manchester-travel-ban-12337734&h=AT25jkdDP6LXFCKTMClQaAwlu-TCEe82y2QLc-6cMXGwz_ttR0Wsp14F1QsJNPy1AjUu3pVXj5QhSx-3KYQdJYHbfguqcdw32y8psHPH2lV9fpih6jc0z4hD4SThyn0Tq2lKlGp7eINEai1gSRpq&s=1,fb_post,0.6
Metro,0,But research shows approved lateral flow tests are very unlikely to give a false positive test – and are more likely to give a false negative result.,corona,2021-03-26T13:06:00+0000,https://metro.co.uk/2021/03/26/fact-check-oranges-cant-test-positive-for-covid-14309984/,article,0.3
Daily Mail,0,Shocking numbers amid ANOTHER Covid surge,corona,2021-12-05T20:45:03+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.dailymail.co.uk%2Fnews%2Farticle-10277663%2FSouth-Africas-Covid-cases-rocket-289-compared-Sunday-11-125-new-infections.html%3Fito%3Dsocial-facebook&h=AT0A6tvEMPssD5JOsIzjh_yIxu_K3MgE_h2tiBm27C_72Xfx1saXLSktncolV_cEFvu_HEaftKcbanWKsAELdPcWvrmoLZefmqtHaxApitO9REcyU3vbv5Kas7e5nkLt45ZxxjiNKmY93bNljZks&s=1,fb_post,0.602463960647583
Sky News,1,COVID-19: AstraZeneca boss says booster jabs may not be needed for everyone and widespread rollout could put extra pressure on NHS,corona,2021-09-08T09:00:26+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-astrazeneca-boss-says-booster-jabs-may-not-be-needed-for-everyone-and-widespread-rollout-could-put-extra-pressure-on-nhs-12401704&h=AT3dHN_UIy-0tF-Ka75DNin2L37KiHRNBie9cV1pBz1Be3w1ojDxXTNmFSPuOILv9euwqDBfYQsVeXZ1-9qLAkKhzdYhq9wZ5H__r2l49CbPADiet9w36fhPhI9WFC1c1lySE0XRcbsVNDHl5AnG&s=1,fb_post,0.489092618227005
Sky News,0,"""We will keep the red list category in place as a precautionary measure to protect public health and are prepared to add countries and territories back if needed, as the UK's first line of defence,"" Mr Shapps posted on Twitter.",corona,2021-10-28T18:11:00+0000,https://news.sky.com/story/covid-19-all-countries-to-be-removed-from-governments-travel-red-list-12453412,article,0.3782993853092193
Daily Mail,0,What do these mutations do?,corona,2020-12-22T16:24:36+0000,https://www.dailymail.co.uk/news/article-9079493/Britains-daily-Covid-cases-DOUBLE-week-36-804-infections.html?ito=social-facebook,article,0.6728640198707581
Sky News,1,Belgium: Five people killed after school building site collapses in Antwerp,crime,2021-06-20T22:00:53+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fbelgium-five-people-killed-after-school-building-site-collapses-in-antwerp-12336854&h=AT2fZsAh3fdaReB3NSo6BfbBWiIoutjUvxhOGfqdYEgWK-hkPzwllZfbeB5aQsqMoezjhZpdocWq_CG7SeJUm7xWdWOCh2Vji_dt_2nE0_aEeRF8C2hMHjXs0Wqu5txmitxgDOiPC1cFCU4x-Aqf&s=1,fb_post,0.033333333333333326
BBC News,0,"Aleem Maqbool, BBC News, Georgia",crime,2021-11-05T00:03:50+0000,https://www.bbc.com/news/world-us-canada-59167085,article,0.3146005570888519
Sky News,1,COVID-19: Trial will see if children need second jab - with 12 to 16-year-olds getting different combinations in study,corona,2021-09-17T15:30:17+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-trial-will-see-if-children-need-second-jab-with-12-to-16-year-olds-getting-different-combinations-in-study-12410306&h=AT1dPKoNoXn64s7sXe7Tg4Qm2gpbTmYmwvhDxI1WM5bKHaeWWLgSVHXK47fUhUf_kMT3iOlmNjPQcn0dtlnvQ6nFJjGD84cg5C0xbOz1PFK6Pp-ORnRrnsSqdriQko3-hipcRult5xoXnbp7Hz6F&s=1,fb_post,0.4666666666666666
Sky News,0,"Take a look at the key moments from Alec Baldwin’s first interview since the fatal shooting on set of the Western film, Rust",crime,2021-12-03T16:00:03+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Falec-baldwin-shooting-seven-key-points-from-actors-first-interview-since-rust-set-tragedy-12485046&h=AT2XBMmwsiOJOiF5FgDpR1YqoFEFJ_1dYHWa60-6aJI51GaWWaPzf77gkLgnZAVLuY8cysxs2pWVbeUZdcp1JJTs7ZChw6zB7vd-gL2QOkwk2xXZhTdsOYAGfRbsX3Tml0P8c0pGzicWUtXpvBpU&s=1,fb_post,0.3934779763221741
Sky News,0,"Dave Mountford, a publican and campaigner at the Forum for British Pubs, told Sky News that at least 2,000 pubs have already closed permanently",corona,2021-03-20T09:00:22+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-bleak-future-for-uk-pubs-as-they-mark-a-year-since-first-lockdown-closures-12251202%3Fdcmp%3Dsnt-sf-twitter&h=AT0i3gzWShxkOA4hG3V6qxilZD8N0baKU4_XL1N6L15jakl-vEwSaW7LP_IA4uve1U1XS5JFiMCFY5d4RmEfj67FiETs6ZWGPwUefiuHbU77z_TqTeANhPN4YF3DxXsI7xWP4PSEjuxIy-0myUmR&s=1,fb_post,0.3407860994338989
BBC News,0,"Ruthless criminals are sending people into the English Channel on flimsy boats without proper equipment, a UK minister has said.",crime,2021-11-25T12:41:09+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3DRF3PD&h=AT1Kwcns3IyjD9nEjsEmSXQZ0SFgRrtU6GB_RAkCGKGX6SWPtvYRYtT07ZLKMFxDutyHcSS9yC3Vz8cDSR1Y8hc_Uws9TWnkRLuII614fqqyjK7dCsa5YeAEvAqtT1-Mf1vD8_BHj1EEXVFsytdU&s=1,fb_post,0.5061134099960327
Daily Mail,0,There are fears that European scare stories may dissuade people in Britain from getting vaccinated.,corona,2021-03-20T22:01:11+0000,https://www.dailymail.co.uk/news/article-9384659/Merkel-Macron-set-illegal-EU-plan.html?ito=social-facebook,article,0.563271164894104
Metro,1,"Children should not be vaccinated just yet, ministers to be told",corona,2021-06-16T10:45:43+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F06%2F16%2Fchildren-should-not-be-vaccinated-just-yet-ministers-to-be-told-14779866%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT1asV3fdhjtanfzA5zRN0olpfcpBXDvdqNQaKjDrRSGfOO91wTay0n_meidLbFUQrbxM-mOpNuUH3nn7gSKgGuNwTtGsPRt_cd1ScnZ7vCssFQdIItowC6jI6GCwjg2UzLMV_rIsvi5VVsvN-_9&s=1,fb_post,0.5681332945823669
BBC News,0,"When officials in Sputnik village announced recently that they would be offering Russia's Sputnik V vaccine at the local clinic, just 28 pensioners signed up for a Covid jab.",corona,2021-03-03T00:24:31+0000,https://www.bbc.com/news/world-europe-56250456,article,0.2299253642559051
BBC News,0,Tens of thousands of people in the Spanish capital Madrid have joined protests against controversial plans to pardon jailed Catalan separatists.,crime,2021-06-14T04:02:40+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3vrMfgs&h=AT28QuG7SJSvvRPvmTl11nkWwDwWfslHj2hmKMDxX_7ES_NlI86hxFDXbUP4of-VluwBsabD0d5W8Cd-ECHrbEnJOtud00a-wAJzsDK2xtFMvUyWmJkjbw6N6bac3CP7yFbESyQt6_YeuzNG1pZA&s=1,fb_post,0.2308461964130401
BBC News,0,But these countries have fewer confirmed Covid cases than the UK.,corona,2021-10-22T13:37:29+0000,https://www.bbc.com/news/health-58954793,article,0.3089198470115661
BBC News,0,"G7 countries have purchased over a third of the world's vaccine supply, despite making up only 13% of the global population.",corona,2021-09-23T16:58:15+0000,https://www.bbc.com/news/world-55795297,article,0.06666666666666665
BBC News,0,Forensic archaeologists have begun examining a cafe basement in the search for a suspected victim of the UK serial killer.,crime,2021-05-13T18:28:25+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3uJlJzy&h=AT3jpFBoWP0mDZtycumgnMvfePJcXDvnh0Ps075rWNmN1oUntV5UwXNW5MOW__FItHZhsLbH-v-Zojv7PZrV_SdFMvCgNl9Qpr0mBY64hD_bVMdYOqCZMV2ddjrie_vh1AUPmibL8Joob7boGq_z&s=1,fb_post,0.1886830031871795
BBC News,1,Aqua aerobics teacher back giving classes aged 92,corona,2021-11-22T22:35:49+0000,https://www.facebook.com/bbcnews/videos/461229412189945/,fb_post,0.2187183648347854
Sky News,0,A mystery shopping exercise by Which?,corona,2021-09-10T12:00:33+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-airlines-accused-of-giving-inaccurate-advice-that-could-cause-passengers-to-be-barred-from-flights-12403540&h=AT2UISdbTFDM0GOByj-3rTm1BFSSbUdi2S6XmUTypIZ8vRQEmGpKX82C6Gw0BM0rObYHtSNvjvZRIfFCL_hlenUmU_gFeKzqB3scV6c7v0eE3OQSo9FWANs6jcvbzlgI3N5YF96eOw6hzYbCASOp&s=1,fb_post,0.4950061738491058
Daily Mail,0,There is also a bit of a complication as Messing had only received the first of two Pfizer vaccinations at the time of his infection and his physicians want him to wait until he is healthier before getting the second jab.,corona,2021-09-22T16:02:34+0100,https://www.dailymail.co.uk/tvshowbiz/article-10017405/Freaks-Geeks-alum-Fedora-Guy-Jerry-Messing-partially-paralyzed-amid-battle-COVID-19.html?ito=social-facebook,article,0.4651746749877929
Daily Mail,0,BREAKING NEWS,corona,2021-09-20T11:05:03+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.dailymail.co.uk%2Fnews%2Farticle-10008837%2FPfizer-BioNTech-say-data-COVID-19-vaccine-safe-protective-kids.html%3Fito%3Dsocial-facebook&h=AT0tqseaWMfB8qWxh0UAYQ30kyf2qByaoZwV2mFGK1c9oV2g4eHD_05CxWyD8SlEici_5lRtogS0lrA4A_rW6cN7SyGqkVCLfhxqNKseTJmSD-Hv9e-3ICKbKDHCLRNOzpu5tcF9s9qdhCk0TFBj&s=1,fb_post,0.472332090139389
BBC News,0,Recent research carried out in Austria suggests a low trust in the Covid vaccine is strongly associated with a low trust in authority more generally.,corona,2021-11-27T00:56:09+0000,https://www.bbc.com/news/59390968,article,0.4794203042984009
Daily Mail,0,The current crop of vaccines trigger the body to recognise the version of the spike from older versions of the virus.,corona,2021-11-29T20:24:17+0000,https://www.dailymail.co.uk/health/article-10255315/South-Africa-province-Omicron-variant-detected-sees-330-surge-hospitalizations.html?ito=social-facebook,article,0.2439621090888977
Sky News,1,Arthur Labinjo-Hughes: Football pays tribute to murdered Birmingham City fan after killers jailed,crime,2021-12-04T15:38:47+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Farthur-labinjo-hughes-football-pays-tribute-to-murdered-birmingham-city-fan-after-killers-jailed-12486269&h=AT3Of5pMtBmydRRBLM7QfjHsR5J5VyrKkMGJDrAYcAWUnuYn6ocKEg24qWCrr-LIUSQNixddD9SEUxA2sOJJje8Zjb56cZtcGCDI5SunaZ4GNAU5LjnhvQ3r-nNZVc2hM8nNfsuUbo4rSytEkhCY&s=1,fb_post,0.1991579532623291
BBC News,0,"In his first White House press conference, US President Joe Biden faced questions on issues ranging from border security to vaccine delivery and the withdrawal of troops from Afghanistan.",corona,2021-03-26T11:00:45+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F31hjt5t&h=AT3SRjgoSr6GNefHeGtetrMV8SCW9iK5tWmFEkyWl3xjgxkKg4FpTyu42sRyM3gXw7sobpmodqeQKsIr7f4FmRA3w-Vkto0Tz1DxQzF_vx9jd4Mclf2zgMZPrbvQt2MJl2n4rdC-hdyoafQYgYzt&s=1,fb_post,0.3156614899635315
BBC News,1,Japan asks China to stop anal tests on its citizens,corona,2021-03-01T18:58:51+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.bbc.co.uk%2Fnews%2Fworld-asia-56245404&h=AT37aQiKR2TtwesDegL2ZaheuISZNqy2drJiRQqrB03N3Ve1UoDmYFqOYSDdMQ4g6U6-PYbRFPQ8VnXuvjashpWgxgBAMkaI3fORTEzTq3xLMyHU13evLZtbJec7bBVD1klOQWEJNlGk5rKkYNSV&s=1,fb_post,0.2557177543640136
BBC News,0,"Arthur's case was ""horrendous, horrific and heart-breaking,"" the NSPCC said and the charity called for the serious case review to ""establish the lessons that need to be learned to prevent this awful case from happening again"".",crime,2021-12-02T16:17:30+0000,https://www.bbc.com/news/uk-england-birmingham-59400890,article,0.6607204079627991
Daily Mail,0,"Prime Minister Alexander De Croo announced that kindergartens and primary schools will close for the holiday season a week early, and children must now wear masks from the age of 6.",corona,2021-12-06T09:41:25+0000,https://www.dailymail.co.uk/news/article-10279341/Italy-begins-lockdown-unvaccinated-double-jabbed-able-participate-public-life.html?ito=social-facebook,article,0.2621479630470276
Metro,0,There are calls to rapidly install CCTV in every London bus stop in the wake of the killing of Sarah Everard.,crime,2021-03-18T17:48:00+0000,https://metro.co.uk/2021/03/18/calls-for-cctv-in-all-london-bus-stops-after-sarah-everard-killing-14268093/?ito=facebook|social|metroukfacebook,article,0.3102636933326721
Sky News,0,Business Secretary Kwasi Kwarteng has said there is nothing in the current data to suggest England's next step might be delayed.,corona,2021-05-29T13:42:00+0000,https://news.sky.com/story/covid-19-things-could-get-bad-very-very-quickly-calls-for-caution-as-doubts-grow-over-ending-lockdown-12319638,article,0.5458362102508545
Daily Mail,0,We need to get to the bottom of how this happened and we need to ensure that those who have failed him are accountable.,crime,2021-12-04T23:05:24+0000,https://www.dailymail.co.uk/news/article-10275829/Stepmother-tortured-killed-Arthur-Labinjo-Hughes-NEVER-mentioned-cellmate-says.html?ito=social-facebook,article,0.5941183567047119
BBC News,0,"He reportedly then took Eitan out of the country on a private jet, using the child's Israeli passport.",crime,2021-09-13T15:56:51+0000,https://www.bbc.com/news/world-europe-58541644,article,0.2962512671947479
Metro,0,BREAKING,corona,2021-06-09T06:21:06+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F06%2F09%2Fbritish-airways-and-ryanair-investigated-over-covid-cancellations-14740408%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT0XuCEGm-ZpmytuLC6Ul-53eVgpy2e6xL4iiwhHv6UeqQ9eTaPFQDYLEnEBJvLwV9sXYP32BAkay7F0za1FV-iZryKDvZoI2eyu7DhVi-cA1wOZhZvYvFNh2U-J9s716Bp-02EKRQ7KAomEpPL4&s=1,fb_post,0.616446316242218
Sky News,1,COVID-19: More disadvantaged children at risk of missing school since lockdown,corona,2021-05-24T18:15:51+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-more-disadvantaged-children-at-risk-of-missing-school-since-lockdown-12315924&h=AT2R66nwwP8ooio1ip571bhU0xYkwCkQF7yM0BR9NyIz-QYIXXP7abO_cz6ExQMrd3NEpinOSPL4DuFUxqO-9_zcAKjr7JKjwPxUN3s8UVWKuHSUtcBpLb9KI4eGk3JQvhbjcSgdn4RIZ9s6aJJc&s=1,fb_post,0.3510902225971222
